AREA,PERIMETER,HISTLU_CPE,HISTLU_C_1,POT_LU,LU1885,LU1912,LU1945,LU1977,LU2004,DIST
141544.266000000003260,1897.500000000000000,6433.000000000000000,0.000000000000000,Grassland,Grassland,Urban,Urban,Urban,Urban,4.000000000000000
3297083.000000000000000,7822.127999999999702,6434.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,3.000000000000000
634187.500000000000000,3543.885999999999967,6435.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
217078.703000000008615,2357.132999999999811,6436.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
2464369.000000000000000,6551.806999999999789,6437.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
240976.891000000003260,2356.556000000000040,6438.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
7012573.500000000000000,20937.221000000001368,6439.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
277679.218999999982771,2113.206999999999880,6440.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
295411.031000000017229,2726.666999999999916,6441.000000000000000,0.000000000000000,Grassland,Grassland,Urban,Urban,Irrigated,Urban,4.000000000000000
971012.937999999965541,5616.738000000000284,6442.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
168202.796999999991385,2099.842000000000098,6443.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Grassland,1.000000000000000
248752.405999999988126,2890.905999999999949,6444.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
195913.858999999996740,1932.625999999999976,6445.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
180140.266000000003260,1698.136999999999944,6446.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
162267.046999999991385,1863.730999999999995,6447.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
203861.594000000011874,2434.449999999999818,6448.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
166082.891000000003260,1969.195999999999913,6884.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
141529.125000000000000,1753.654999999999973,6449.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
1529009.875000000000000,8314.440000000000509,6450.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,3.000000000000000
133400.000000000000000,1566.618999999999915,6451.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
151127.062999999994645,1626.303000000000111,6452.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
1055217.500000000000000,5175.412000000000262,6453.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
978782.000000000000000,5970.027000000000044,6454.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
636153.000000000000000,3440.148000000000138,6455.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
453785.218999999982771,8395.320999999999913,6456.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Wetlands,3.000000000000000
148892.125000000000000,1611.919000000000096,6457.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
191626.437999999994645,1764.671000000000049,6458.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
2094765.625000000000000,21628.187999999998283,6459.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
116445.391000000003260,1459.594000000000051,6460.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
107847.445000000006985,1642.042999999999893,6461.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Grassland,3.000000000000000
486648.406000000017229,4969.231999999999971,6462.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Urban,2.000000000000000
947891.375000000000000,7993.458999999999833,6463.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
238973.108999999996740,2000.932999999999993,6464.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
252244.703000000008615,2497.617000000000189,6465.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Urban,3.000000000000000
1110189.750000000000000,17301.923999999999069,6466.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
151978.733999999996740,1680.825000000000045,6467.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Urban,1.000000000000000
5123009.500000000000000,13603.977999999999156,6468.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
108813.351999999998952,2633.675999999999931,6469.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
655361.562999999965541,5851.547999999999774,6470.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
314822.688000000023749,2528.869000000000142,6471.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
382082.938000000023749,3093.217000000000098,6472.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
139918.155999999988126,2118.784999999999854,6473.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
161098.500000000000000,2519.951000000000022,6474.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
1666751.375000000000000,6850.739999999999782,6475.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
124374.516000000003260,1373.026000000000067,6476.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Valley oak,Irrigated,3.000000000000000
487964.625000000000000,3389.719999999999800,6477.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
1276959.000000000000000,4423.275999999999840,6478.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Irrigated,Irrigated,Irrigated,3.000000000000000
30189762.000000000000000,54368.688000000001921,6479.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
1559960.000000000000000,7133.470000000000255,6480.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
1282527.000000000000000,6165.416000000000167,6481.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
631417.625000000000000,3592.293000000000120,6482.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
475967.375000000000000,3834.896000000000186,6483.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
6723002.500000000000000,14584.983000000000175,6484.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
925356.312999999965541,5994.675000000000182,6485.000000000000000,0.000000000000000,Wetlands,Wetlands,Urban,Urban,Irrigated,Irrigated,4.000000000000000
2123652.250000000000000,8921.613999999999578,6486.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
470703.156000000017229,5017.067000000000007,6487.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
103089.952999999994063,1540.942999999999984,6488.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
305906.406000000017229,2808.068000000000211,6489.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
146156.516000000003260,2099.911000000000058,6490.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
513785.938000000023749,5167.532000000000153,6491.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Irrigated,2.000000000000000
487554.625000000000000,5074.375000000000000,6492.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Urban,2.000000000000000
548260.812999999965541,3219.527999999999793,6493.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
211229.546999999991385,1860.880000000000109,6494.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
182986.905999999988126,1817.146999999999935,6495.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
313703.625000000000000,2483.699999999999818,6496.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Urban,3.000000000000000
206178.858999999996740,2333.146999999999935,6497.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
324901.500000000000000,5154.981999999999971,6498.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
230107.812999999994645,1922.048999999999978,6499.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
52343548.000000000000000,113833.866999999998370,6500.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
165745.516000000003260,1726.121000000000095,6501.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
572531.937999999965541,3111.474000000000160,6502.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
367090.406000000017229,2860.313000000000102,6503.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Valley oak,Valley oak,2.000000000000000
164087.000000000000000,2182.306999999999789,6504.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
490779.906000000017229,5837.606999999999971,6505.000000000000000,0.000000000000000,Wetlands,Wetlands,Urban,Urban,Irrigated,Urban,4.000000000000000
4657176.000000000000000,19994.509999999998399,6506.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Urban,4.000000000000000
178449.344000000011874,22452.229999999999563,6507.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Urban,2.000000000000000
114638.054999999993015,2407.989000000000033,6508.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,3.000000000000000
758775.625000000000000,4020.632999999999811,6509.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Urban,4.000000000000000
162230.780999999988126,1780.654999999999973,6510.000000000000000,0.000000000000000,Grassland,Irrigated,Urban,Urban,Urban,Urban,5.000000000000000
191170.671999999991385,2019.236000000000104,6511.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
253359.312999999994645,2404.364000000000033,6512.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Urban,Urban,3.000000000000000
6314674.500000000000000,20554.437999999998283,6513.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
317304.656000000017229,2948.856999999999971,6514.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
194099.578000000008615,1821.527000000000044,6515.000000000000000,0.000000000000000,Valley oak,Irrigated,Valley oak,Irrigated,Irrigated,Irrigated,4.000000000000000
682819.937999999965541,7083.076000000000022,6516.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
160630.405999999988126,2851.865999999999985,6517.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
2946690.000000000000000,18026.238000000001193,6518.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Irrigated,Irrigated,3.000000000000000
217921.796999999991385,4775.961000000000240,6519.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
430002.563000000023749,2695.737999999999829,6520.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
489728.718999999982771,2993.527000000000044,6521.000000000000000,0.000000000000000,Wetlands,Wetlands,Urban,Urban,Urban,Urban,4.000000000000000
532468.687999999965541,3470.916000000000167,6522.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
328658.593999999982771,2318.626000000000204,6523.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
239094.921999999991385,1960.840999999999894,6524.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
197712.578000000008615,2299.409000000000106,6525.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Urban,Urban,3.000000000000000
186391.250000000000000,2353.199000000000069,6526.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Urban,3.000000000000000
393328.343999999982771,3111.931999999999789,6527.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
124430.641000000003260,1783.261999999999944,6528.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
168412.780999999988126,1654.085000000000036,6529.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
2440919.000000000000000,13804.549999999999272,6530.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Irrigated,Irrigated,3.000000000000000
221932.828000000008615,1845.347999999999956,6531.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
151608.000000000000000,1587.528000000000020,6532.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Urban,Urban,4.000000000000000
272080.313000000023749,2661.722000000000207,6533.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
157358.328000000008615,1935.861000000000104,6534.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
229500.828000000008615,2319.139000000000124,6535.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Urban,4.000000000000000
119258.312999999994645,1396.381000000000085,6536.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
209581.812999999994645,6314.315999999999804,6537.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
661323.750000000000000,7572.685000000000400,6538.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
131866.108999999996740,1544.207000000000107,6539.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
116074.070000000006985,1483.022999999999911,6540.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
127804.710999999995693,1430.712999999999965,6541.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
1025309.062999999965541,7472.837000000000444,6542.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Grassland,1.000000000000000
1234645.250000000000000,4517.478000000000065,6543.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Irrigated,Irrigated,3.000000000000000
148579.062999999994645,2039.748000000000047,6544.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Urban,Urban,4.000000000000000
302680.813000000023749,3420.344000000000051,6545.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
163097.250000000000000,2040.296000000000049,6546.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
144208.500000000000000,1511.672000000000025,6547.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Wetlands,Irrigated,Wetlands,1.000000000000000
650977.312999999965541,3624.663000000000011,6548.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
112487.710999999995693,2038.221000000000004,6549.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Wetlands,Irrigated,Wetlands,1.000000000000000
448996.718999999982771,3654.795000000000073,6550.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
125378.679999999993015,3874.788000000000011,6551.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
1029794.625000000000000,4723.042999999999665,6552.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
100806.179999999993015,2305.423999999999978,6553.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
144504.030999999988126,2027.570999999999913,6554.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
228476.344000000011874,2084.306999999999789,6555.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Urban,Irrigated,3.000000000000000
9177312.000000000000000,22195.254000000000815,6556.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
144157.655999999988126,1865.474999999999909,6557.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
6907008.000000000000000,25719.484000000000378,6558.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
1643711.375000000000000,6779.654999999999745,6559.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
13954829.000000000000000,31193.837999999999738,6560.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
230816.969000000011874,1963.359999999999900,6561.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
176608.094000000011874,1853.672000000000025,6562.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
397020.500000000000000,4249.112000000000080,6563.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
152617.312999999994645,1881.375000000000000,6564.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
379583.156000000017229,4994.211000000000240,6565.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Valley oak,Irrigated,2.000000000000000
115520.906000000002678,1385.971999999999980,6566.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Urban,Irrigated,3.000000000000000
657242.375000000000000,3216.818000000000211,6567.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
141417.405999999988126,1664.500000000000000,6568.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
3226810.250000000000000,8377.250000000000000,6569.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Valley oak,Valley oak,1.000000000000000
1400615.750000000000000,4761.315999999999804,6570.000000000000000,0.000000000000000,Valley oak,Valley oak,Urban,Urban,Urban,Urban,4.000000000000000
441013.093999999982771,3886.251000000000204,6571.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
127452.195000000006985,1549.734999999999900,6572.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
121232.148000000001048,1902.281999999999925,6573.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
244415.296999999991385,1945.240999999999985,6574.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Urban,Irrigated,3.000000000000000
186200.750000000000000,1864.928000000000111,6575.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
604232.562999999965541,3532.235000000000127,6576.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
425540.218999999982771,4755.618999999999687,6577.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Valley oak,2.000000000000000
241114.405999999988126,2141.927999999999884,6578.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Irrigated,3.000000000000000
2558649.500000000000000,7337.474000000000160,6579.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
277391.093999999982771,2263.820999999999913,6580.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
519192.656000000017229,6888.688000000000102,6581.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Irrigated,Irrigated,3.000000000000000
350316.406000000017229,2550.519999999999982,6582.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
283455.906000000017229,2446.490999999999985,6583.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Valley oak,Valley oak,1.000000000000000
1338895.500000000000000,7496.939999999999600,6584.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
232916.937999999994645,2197.826000000000022,6585.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Valley oak,4.000000000000000
278667.531000000017229,2570.159000000000106,6586.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Urban,Urban,3.000000000000000
394025.968999999982771,3214.550000000000182,6587.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
151226.421999999991385,2226.851999999999862,6588.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
436472.125000000000000,2731.896999999999935,6589.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
202391.858999999996740,6703.920000000000073,6590.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
5805863.500000000000000,12068.994000000000597,6591.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
108643.547000000005937,1584.791999999999916,6592.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
2930706.250000000000000,8821.067999999999302,6593.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
116170.781000000002678,4089.199999999999818,6594.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
259888.000000000000000,2203.159999999999854,6595.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
581363.937999999965541,5287.739999999999782,6596.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
410321.750000000000000,6360.655999999999949,6597.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
344788.313000000023749,2820.684000000000196,6598.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
104574.641000000003260,1313.451999999999998,6599.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
2869964.750000000000000,11491.316000000000713,6600.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
125163.570000000006985,1468.709000000000060,6601.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Urban,3.000000000000000
180396.344000000011874,1749.182999999999993,6602.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Urban,Irrigated,2.000000000000000
230623.562999999994645,2328.688999999999851,6603.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Grassland,3.000000000000000
227122.953000000008615,3101.318000000000211,6604.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
109132.266000000003260,1495.001999999999953,6605.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
591887.062999999965541,3377.655000000000200,6606.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
1892906.875000000000000,9535.766999999999825,6607.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
369105.063000000023749,4478.713999999999942,6608.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
107990.695000000006985,3790.865999999999985,6609.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
111617.914000000004307,1322.883000000000038,6610.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Urban,Irrigated,5.000000000000000
8277305.000000000000000,23615.826000000000931,6611.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
882664.062999999965541,4042.657999999999902,6612.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
917722.187999999965541,8352.513999999999214,6613.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
