AREA,LU1885,LU1945,POT_LU,Shape__Area,Shape__Length
609298.687999999965541,Grassland,Irrigated,Grassland,952495.875000000000000,6119.625606552036515
1688888.250000000000000,Grassland,Irrigated,Grassland,2639807.988281250000000,11546.010453065799084
190500.187999999994645,Grassland,Irrigated,Grassland,297814.066406250000000,2594.605437536733007
334423.031000000017229,Grassland,Irrigated,Grassland,522768.101562500000000,3035.191159088195036
245683.296999999991385,Grassland,Irrigated,Grassland,384060.656250000000000,3606.721764455289758
4771791.500000000000000,Riparian,Riparian,Riparian,7456996.441406250000000,23745.703531758274039
169488.250000000000000,Riparian,Riparian,Riparian,264952.988281250000000,3500.374606340065839
131384.937999999994645,Grassland,Irrigated,Grassland,205390.253906250000000,1833.868085677650697
131184.030999999988126,Grassland,Grassland,Grassland,205071.429687500000000,2673.356998030517843
2402389.250000000000000,Wetlands,Irrigated,Wetlands,3753917.425781250000000,10243.676550997826780
105319.156000000002678,Wetlands,Irrigated,Wetlands,164623.324218750000000,1937.669753293704161
333046.718999999982771,Grassland,Grassland,Grassland,520595.667968750000000,3138.943426804864430
226191.983999999996740,Grassland,Irrigated,Grassland,353567.250000000000000,2905.431777137024710
2487956.500000000000000,Grassland,Irrigated,Grassland,3887761.570312500000000,15043.181972445574502
248640.796999999991385,Grassland,Irrigated,Grassland,388655.937500000000000,2767.693209171601211
2570080.750000000000000,Grassland,Irrigated,Grassland,4016377.882812500000000,21813.882817716894351
167173.655999999988126,Grassland,Irrigated,Grassland,261309.761718750000000,2710.055449654633776
1223978.750000000000000,Grassland,Irrigated,Grassland,1913182.738281250000000,9590.199557316109349
492033.718999999982771,Irrigated,Irrigated,Wetlands,768916.957031250000000,7098.316607735632715
111363.281000000002678,Wetlands,Irrigated,Wetlands,174019.195312500000000,7677.763322582774890
679490.562999999965541,Wetlands,Irrigated,Wetlands,1061778.953125000000000,7958.848615299881203
244415.546999999991385,Grassland,Grassland,Grassland,382020.402343750000000,3411.913511477552674
1275088.250000000000000,Riparian,Irrigated,Riparian,1992530.898437500000000,7821.209417848567682
200058.233999999996740,Grassland,Irrigated,Grassland,312678.285156250000000,2863.313856307678634
135878.625000000000000,Grassland,Grassland,Grassland,212383.160156250000000,1976.777690223618492
435371.125000000000000,Grassland,Irrigated,Grassland,680296.722656250000000,7754.006846730010693
630082.125000000000000,Grassland,Grassland,Grassland,984748.015625000000000,4429.661358795894557
4420266.500000000000000,Grassland,Irrigated,Grassland,6907644.882812500000000,21189.080517636593868
190391.750000000000000,Grassland,Grassland,Grassland,297583.777343750000000,3502.824099587883666
478698.531000000017229,Grassland,Grassland,Grassland,748235.664062500000000,5333.694709030155536
106888.266000000003260,Grassland,Irrigated,Grassland,167063.453125000000000,1666.523719682607862
2331020.750000000000000,Grassland,Irrigated,Grassland,3642662.621093750000000,13893.241167065205445
284787.093999999982771,Grassland,Irrigated,Grassland,445069.187500000000000,4727.004301842440327
10811808.000000000000000,Grassland,Irrigated,Grassland,16891589.437500000000000,44194.295588518369186
634008.312999999965541,Grassland,Irrigated,Grassland,990902.308593750000000,4536.894650955866382
717881.000000000000000,Valley oak,Valley oak,Valley oak,1121767.273437500000000,9074.662072427392559
130710.437999999994645,Grassland,Irrigated,Grassland,204289.898437500000000,3292.932222118615755
254631.671999999991385,Grassland,Grassland,Grassland,397963.363281250000000,2746.067147941396343
165279.703000000008615,Grassland,Irrigated,Grassland,258326.214843750000000,2766.346277075726903
100744.141000000003260,Grassland,Irrigated,Grassland,157446.945312500000000,4392.236479461056661
11724511.000000000000000,Valley oak,Valley oak,Valley oak,18312937.621093750000000,52937.141622131850454
441152.813000000023749,Grassland,Grassland,Grassland,689470.437500000000000,3917.012135280900566
119181.804999999993015,Valley oak,Valley oak,Valley oak,186255.871093750000000,5035.292119948501750
441825.563000000023749,Grassland,Irrigated,Grassland,690494.597656250000000,4062.653344367982754
236188.671999999991385,Grassland,Irrigated,Grassland,369132.539062500000000,3553.451283727359623
258431.796999999991385,Grassland,Irrigated,Grassland,403874.863281250000000,3494.948597286024324
108035.577999999994063,Grassland,Grassland,Grassland,168804.148437500000000,6911.727910103146314
419302.718999999982771,Grassland,Irrigated,Grassland,655300.355468750000000,3628.261161345702021
219154.562999999994645,Grassland,Irrigated,Grassland,342509.257812500000000,2692.642916409899499
120667.718999999997322,Grassland,Irrigated,Grassland,188590.593750000000000,1865.012768527804155
301768.313000000023749,Grassland,Irrigated,Grassland,471587.640625000000000,5954.052336930319143
9617941.000000000000000,Grassland,Irrigated,Grassland,15022363.554687500000000,61064.034280964253412
2446189.750000000000000,Grassland,Grassland,Grassland,3821822.621093750000000,11841.844909784384072
556194.312999999965541,Riparian,Riparian,Riparian,869190.812500000000000,4630.799027111360374
601446.562999999965541,Grassland,Irrigated,Grassland,939847.351562500000000,4955.340666810508083
947344.250000000000000,Grassland,Irrigated,Grassland,1480424.695312500000000,5602.567125657295946
127873.547000000005937,Wetlands,Irrigated,Wetlands,199830.976562500000000,2219.374727415216967
1394415.625000000000000,Grassland,Irrigated,Grassland,2178879.351562500000000,8093.696009753569342
1432342.125000000000000,Grassland,Irrigated,Grassland,2238178.453125000000000,13115.696099102442531
212801.233999999996740,Grassland,Irrigated,Grassland,332552.648437500000000,3225.579194062238457
260345.546999999991385,Grassland,Irrigated,Grassland,406863.851562500000000,3263.909865762720074
1553358.625000000000000,Valley oak,Valley oak,Valley oak,2426847.925781250000000,9657.217380252925068
119749.797000000005937,Riparian,Riparian,Riparian,187140.199218750000000,3253.642154540560114
142478.812999999994645,Grassland,Irrigated,Grassland,222668.429687500000000,1906.584520380376944
1759734.625000000000000,Irrigated,Irrigated,Grassland,2749853.726562500000000,7368.409790085883287
1339261.125000000000000,Riparian,Riparian,Riparian,2092525.593750000000000,10844.241456085101163
399756.563000000023749,Grassland,Irrigated,Grassland,624697.894531250000000,5769.467840123907990
159892.766000000003260,Grassland,Irrigated,Grassland,249883.125000000000000,1999.277312233528392
112691.195000000006985,Grassland,Irrigated,Grassland,176113.011718750000000,1777.540519300200231
3672521.750000000000000,Grassland,Irrigated,Grassland,5737734.878906250000000,24536.977076298935572
282880.843999999982771,Valley oak,Valley oak,Valley oak,442021.718750000000000,4037.546452118478101
274261.781000000017229,Grassland,Irrigated,Grassland,428605.007812500000000,2817.386218850708701
314249.063000000023749,Saltbush,Irrigated,Saltbush,491054.187500000000000,3893.427035126260762
183770.687999999994645,Saltbush,Irrigated,Saltbush,287134.253906250000000,10292.901476186907530
197568.233999999996740,Irrigated,Irrigated,Grassland,308732.671875000000000,2718.124189126611782
266368.875000000000000,Grassland,Grassland,Grassland,416198.738281250000000,3820.373520817679946
1193338.625000000000000,Grassland,Irrigated,Grassland,1864713.695312500000000,5606.999726209315668
633032.562999999965541,Grassland,Irrigated,Grassland,989183.742187500000000,4261.360543932765722
1655134.375000000000000,Riparian,Riparian,Riparian,2585562.578125000000000,10088.367350564032677
1549315.625000000000000,Grassland,Irrigated,Grassland,2420901.015625000000000,9409.007921112986878
423495.375000000000000,Grassland,Irrigated,Grassland,661764.781250000000000,5604.927429188674068
246060.062999999994645,Grassland,Irrigated,Grassland,384503.117187500000000,2598.752867953509849
15650288.000000000000000,Irrigated,Irrigated,Grassland,24442791.890625000000000,34364.555083869607188
296519.500000000000000,Grassland,Grassland,Grassland,463285.968750000000000,3761.822404959265896
524359.750000000000000,Grassland,Irrigated,Grassland,819352.953125000000000,3593.551574058630194
336905.656000000017229,Grassland,Irrigated,Grassland,526440.042968750000000,3464.395384682403346
217294.030999999988126,Irrigated,Irrigated,Grassland,339529.675781250000000,2916.105046255123398
395469.688000000023749,Saltbush,Irrigated,Saltbush,617905.566406250000000,4148.233478267295141
132314.578000000008615,Irrigated,Irrigated,Saltbush,206740.519531250000000,1858.360089147070539
369228.781000000017229,Saltbush,Irrigated,Saltbush,576796.546875000000000,8127.527978444902146
458506.125000000000000,Saltbush,Irrigated,Saltbush,716337.171875000000000,3699.748365537759582
358288.938000000023749,Saltbush,Irrigated,Saltbush,559792.980468750000000,3693.234645858115982
540793.437999999965541,Grassland,Irrigated,Grassland,844949.597656250000000,4611.505873703429643
515912.625000000000000,Irrigated,Irrigated,Grassland,806127.644531250000000,3880.814195377176475
213089.328000000008615,Valley oak,Valley oak,Valley oak,332887.601562500000000,6677.997269510534352
197305.405999999988126,Grassland,Grassland,Grassland,308278.390625000000000,2411.167150113475600
119598.141000000003260,Grassland,Irrigated,Grassland,186874.636718750000000,1810.689305890838796
570514.625000000000000,Irrigated,Irrigated,Grassland,891334.175781250000000,4150.142799398188799
2897835.500000000000000,Grassland,Irrigated,Grassland,4526924.105468750000000,17045.086074737981107
344315.938000000023749,Grassland,Irrigated,Grassland,537960.105468750000000,3776.573744461787555
399255.218999999982771,Grassland,Irrigated,Grassland,623802.621093750000000,5532.054770052476670
892133.000000000000000,Valley oak,Irrigated,Valley oak,1393807.367187500000000,8066.644254955861470
988364.250000000000000,Valley oak,Irrigated,Valley oak,1544128.710937500000000,6011.976807448850195
711895.000000000000000,Grassland,Irrigated,Grassland,1112214.015625000000000,4434.598405723554606
273036.718999999982771,Grassland,Irrigated,Grassland,426605.949218750000000,2874.717796510533390
242683.203000000008615,Grassland,Irrigated,Grassland,379152.937500000000000,3759.949021343163167
507143.156000000017229,Wetlands,Irrigated,Wetlands,792265.511718750000000,4378.454626817529061
250770000.000000000000000,Grassland,Grassland,Grassland,390384454.562500000000000,325226.533439495135099
304706.656000000017229,Grassland,Irrigated,Grassland,476068.812500000000000,3062.735906349515972
409880.718999999982771,Grassland,Irrigated,Grassland,640373.292968750000000,3926.457414314530524
314413.938000000023749,Grassland,Irrigated,Grassland,491231.285156250000000,4886.562912921491261
135727.750000000000000,Grassland,Irrigated,Grassland,212052.628906250000000,2699.347511000858503
227217.328000000008615,Saltbush,Saltbush,Saltbush,354968.015625000000000,3110.741608969661684
114407.906000000002678,Valley oak,Valley oak,Valley oak,178725.441406250000000,4453.801188663212997
124205.648000000001048,Grassland,Irrigated,Grassland,194056.773437500000000,1815.770394028125338
23938108.000000000000000,Irrigated,Irrigated,Grassland,37364694.710937500000000,88163.154728569628787
620080.375000000000000,Irrigated,Irrigated,Grassland,968750.902343750000000,5664.214922685982856
945072.687999999965541,Valley oak,Irrigated,Valley oak,1476425.714843750000000,6323.461894299717642
1964781.375000000000000,Saltbush,Irrigated,Saltbush,3068297.304687500000000,13310.415424829710901
354467.500000000000000,Irrigated,Irrigated,Grassland,553793.886718750000000,2910.356338955733918
243450.983999999996740,Grassland,Irrigated,Grassland,380362.890625000000000,3543.545593347320391
116855.539000000004307,Irrigated,Irrigated,Grassland,182570.753906250000000,2066.516309052738052
511112.656000000017229,Irrigated,Irrigated,Grassland,798507.332031250000000,3681.616096595352246
241289.516000000003260,Valley oak,Valley oak,Valley oak,376950.746093750000000,2919.544811659935931
132460.344000000011874,Grassland,Irrigated,Grassland,206948.566406250000000,2332.329300976012291
8320477.000000000000000,Saltbush,Saltbush,Saltbush,12991149.207031250000000,24532.594755569527479
12879036.000000000000000,Grassland,Grassland,Grassland,20105401.253906250000000,35338.547814248995564
286199.406000000017229,Grassland,Irrigated,Grassland,447122.367187500000000,2912.130149081881427
5715218.000000000000000,Grassland,Grassland,Grassland,8923605.054687500000000,16846.841532482510956
177095.062999999994645,Saltbush,Irrigated,Saltbush,276667.562500000000000,2363.048308516451016
304419.625000000000000,Irrigated,Irrigated,Grassland,475584.410156250000000,3284.537960941920574
144784.719000000011874,Irrigated,Irrigated,Grassland,226190.855468750000000,3123.070666420943326
244959.030999999988126,Grassland,Irrigated,Grassland,382683.808593750000000,2960.118724966283025
235245.828000000008615,Grassland,Irrigated,Grassland,367516.289062500000000,3083.381045589819223
662516.312999999965541,Riparian,Riparian,Riparian,1034996.777343750000000,5615.326027266865822
1276494.500000000000000,Grassland,Irrigated,Grassland,1994091.386718750000000,8818.330968176234819
60289356.000000000000000,Valley oak,Irrigated,Valley oak,94043309.039062500000000,184773.662399204360554
4506527.000000000000000,Grassland,Grassland,Grassland,7035937.292968750000000,16591.290243765342893
380516.875000000000000,Wetlands,Irrigated,Wetlands,594395.406250000000000,3557.602983532401595
953919.000000000000000,Valley oak,Irrigated,Valley oak,1490083.460937500000000,12944.555554375217980
252964.516000000003260,Grassland,Irrigated,Grassland,393679.109375000000000,2944.758818016256100
422496.125000000000000,Valley oak,Irrigated,Valley oak,653792.019531250000000,5471.317257826123750
379665.375000000000000,Valley oak,Irrigated,Valley oak,590813.175781250000000,5524.139059473536690
519801.843999999982771,Wetlands,Wetlands,Wetlands,804370.242187500000000,5581.705419644223184
308671.531000000017229,Grassland,Irrigated,Grassland,480366.246093750000000,5029.921100244788249
304673.750000000000000,Irrigated,Grassland,Grassland,471440.078125000000000,2755.610402334385981
166082.891000000003260,Grassland,Irrigated,Grassland,257713.191406250000000,2452.056447476107678
251608.562999999994645,Saltbush,Saltbush,Saltbush,391556.140625000000000,3501.305489202212812
362116.218999999982771,Grassland,Grassland,Grassland,563475.027343750000000,4810.244896362880354
11564960.000000000000000,Grassland,Irrigated,Grassland,17990049.246093750000000,37868.279686505200516
792602.000000000000000,Irrigated,Irrigated,Valley oak,1233409.164062500000000,5166.267489278444373
162441.562999999994645,Valley oak,Irrigated,Valley oak,252788.742187500000000,2226.889421967205180
1370185.625000000000000,Grassland,Irrigated,Grassland,2131778.734375000000000,7167.499600477709464
363785.468999999982771,Valley oak,Irrigated,Valley oak,566091.324218750000000,3022.470673604995682
2670448.250000000000000,Grassland,Grassland,Grassland,4154515.796875000000000,22228.387360091113806
407505.156000000017229,Grassland,Irrigated,Grassland,634123.769531250000000,3856.713086940814264
133080.171999999991385,Irrigated,Irrigated,Grassland,207085.902343750000000,3489.504766102410940
918512.812999999965541,Wetlands,Irrigated,Wetlands,1428950.679687500000000,7104.394457355107988
414415.063000000023749,Irrigated,Irrigated,Grassland,644846.988281250000000,6564.378031923168237
406943.125000000000000,Grassland,Irrigated,Grassland,633234.972656250000000,4685.785788389894151
114467.539000000004307,Grassland,Irrigated,Grassland,178122.117187500000000,1844.956390559545525
677731.125000000000000,Irrigated,Irrigated,Grassland,1054541.382812500000000,5835.457596091619052
143862.516000000003260,Irrigated,Irrigated,Grassland,223856.332031250000000,1819.226948557600508
111792.320000000006985,Grassland,Grassland,Grassland,173947.925781250000000,2105.078516479214159
154118.750000000000000,Grassland,Grassland,Grassland,239794.933593750000000,2512.470375935246011
2595656.750000000000000,Grassland,Grassland,Grassland,4038237.160156250000000,10484.855939017468700
1722630.750000000000000,Grassland,Irrigated,Grassland,2679738.578125000000000,11481.646877097631659
491816.000000000000000,Grassland,Grassland,Grassland,765190.984375000000000,4341.633893233547496
952419.937999999965541,Grassland,Irrigated,Grassland,1481878.128906250000000,5028.939262063786373
229807.030999999988126,Grassland,Grassland,Grassland,357544.519531250000000,3927.374868285580760
530427.000000000000000,Irrigated,Irrigated,Valley oak,825268.585937500000000,5287.184663353962605
653461.250000000000000,Grassland,Grassland,Grassland,1016667.992187500000000,4790.921496819170898
124869.320000000006985,Valley oak,Irrigated,Valley oak,194289.566406250000000,1783.783573339307168
904390.625000000000000,Valley oak,Irrigated,Valley oak,1407147.777343750000000,5824.592729728900849
351922.031000000017229,Grassland,Grassland,Grassland,547545.476562500000000,3813.075572662034574
269863.281000000017229,Irrigated,Irrigated,Valley oak,419886.132812500000000,2578.895838110011937
981220.125000000000000,Grassland,Urban,Grassland,1526621.843750000000000,6021.892294003479947
112396.452999999994063,Irrigated,Urban,Grassland,174884.769531250000000,4632.204661006076094
204895.062999999994645,Grassland,Irrigated,Grassland,318796.945312500000000,3409.595855829494212
1019484.750000000000000,Grassland,Irrigated,Grassland,1586051.925781250000000,5853.862660377178145
505013.031000000017229,Grassland,Grassland,Grassland,785638.222656250000000,5567.774641461664032
111600.039000000004307,Valley oak,Irrigated,Valley oak,173636.675781250000000,1760.682309352364427
799016.625000000000000,Grassland,Irrigated,Grassland,1243141.433593750000000,5103.821743724649423
4509065.000000000000000,Irrigated,Irrigated,Valley oak,6959384.242187500000000,37135.324990628650994
1214557.125000000000000,Wetlands,Wetlands,Wetlands,1889501.203125000000000,7654.543100210413286
195439.453000000008615,Wetlands,Wetlands,Wetlands,304010.804687500000000,5748.359668962364594
688867.562999999965541,Grassland,Irrigated,Grassland,1071486.871093750000000,10863.843725854219883
102411.562999999994645,Grassland,Grassland,Grassland,159347.093750000000000,1656.902167866337777
2591421.750000000000000,Valley oak,Irrigated,Valley oak,4030924.519531250000000,9828.240256292656341
21983402.000000000000000,Grassland,Irrigated,Grassland,34149278.250000000000000,91183.737777772199479
617138.875000000000000,Grassland,Grassland,Grassland,960140.796875000000000,4237.538942334136664
127135.570000000006985,Irrigated,Irrigated,Grassland,197799.855468750000000,2507.448922018653775
10284635.000000000000000,Grassland,Irrigated,Grassland,15994907.199218750000000,23032.535152276312147
8897322.000000000000000,Valley oak,Irrigated,Valley oak,13828366.394531250000000,31906.346456855659198
141544.266000000003260,Grassland,Urban,Grassland,220195.972656250000000,2367.212907239153992
3297083.000000000000000,Valley oak,Irrigated,Valley oak,5128371.902343750000000,9756.342109921277370
634187.500000000000000,Irrigated,Irrigated,Grassland,986539.101562500000000,4419.810051928624489
217078.703000000008615,Grassland,Grassland,Grassland,337711.957031250000000,2939.745225597723220
2464369.000000000000000,Saltbush,Irrigated,Saltbush,3833205.761718750000000,8172.655856253840284
240976.891000000003260,Grassland,Grassland,Grassland,374863.191406250000000,2938.966862148270593
7012573.500000000000000,Grassland,Grassland,Grassland,10904187.113281250000000,26109.111860860182787
277679.218999999982771,Irrigated,Irrigated,Grassland,431984.144531250000000,2635.870260800576943
295411.031000000017229,Grassland,Urban,Grassland,459556.257812500000000,3400.840643221108621
971012.937999999965541,Irrigated,Irrigated,Valley oak,1510468.363281250000000,7004.800086753213691
168202.796999999991385,Grassland,Irrigated,Grassland,261657.671875000000000,2619.681330595233248
248752.405999999988126,Grassland,Grassland,Grassland,386934.222656250000000,3606.052650579452802
195913.858999999996740,Valley oak,Irrigated,Valley oak,304767.250000000000000,2411.002985721249388
180140.266000000003260,Irrigated,Irrigated,Grassland,280236.496093750000000,2118.048145961206956
162267.046999999991385,Irrigated,Irrigated,Grassland,252429.984375000000000,2324.667409640411734
203861.594000000011874,Grassland,Irrigated,Grassland,317121.007812500000000,3036.790034757788817
141529.125000000000000,Valley oak,Irrigated,Valley oak,220145.632812500000000,2187.865178701947116
1529009.875000000000000,Valley oak,Irrigated,Valley oak,2377789.585937500000000,10369.157873831549296
133400.000000000000000,Valley oak,Irrigated,Valley oak,207508.363281250000000,1953.820840957718247
151127.062999999994645,Grassland,Irrigated,Grassland,235081.167968750000000,2028.228327435046594
1055217.500000000000000,Valley oak,Irrigated,Valley oak,1641090.941406250000000,6456.382633680309482
978782.000000000000000,Grassland,Grassland,Grassland,1522296.910156250000000,7443.959974094840618
636153.000000000000000,Grassland,Grassland,Grassland,989434.988281250000000,4290.673773721791804
453785.218999999982771,Wetlands,Irrigated,Wetlands,705517.753906250000000,10473.962418719287598
148892.125000000000000,Valley oak,Irrigated,Valley oak,231603.218750000000000,2010.230536515991844
191626.437999999994645,Grassland,Irrigated,Grassland,298084.890625000000000,2200.774935786609603
2094765.625000000000000,Grassland,Irrigated,Grassland,3257318.304687500000000,26969.574100885245571
116445.391000000003260,Grassland,Irrigated,Grassland,181131.601562500000000,1820.416707465820764
107847.445000000006985,Grassland,Irrigated,Grassland,167756.144531250000000,2048.102162899887844
486648.406000000017229,Grassland,Grassland,Grassland,756923.019531250000000,6198.033978550654865
947891.375000000000000,Valley oak,Irrigated,Valley oak,1474141.335937500000000,9969.474368633422273
238973.108999999996740,Grassland,Grassland,Grassland,371707.863281250000000,2495.821334684135763
252244.703000000008615,Valley oak,Irrigated,Valley oak,392332.308593750000000,3115.397561912403035
1110189.750000000000000,Grassland,Irrigated,Grassland,1725832.125000000000000,21576.324747179089172
151978.733999999996740,Grassland,Grassland,Grassland,236388.964843750000000,2096.389680308155221
5123009.500000000000000,Irrigated,Irrigated,Grassland,7966705.351562500000000,16964.499916159293207
108813.351999999998952,Grassland,Irrigated,Grassland,169245.648437500000000,3285.559181762658682
655361.562999999965541,Saltbush,Irrigated,Saltbush,1019077.179687500000000,7300.845031649667362
314822.688000000023749,Valley oak,Irrigated,Valley oak,489648.171875000000000,3154.458354346249052
382082.938000000023749,Valley oak,Irrigated,Valley oak,594256.316406250000000,3857.909332899666424
139918.155999999988126,Grassland,Irrigated,Grassland,217618.933593750000000,2643.587928272731006
161098.500000000000000,Grassland,Grassland,Grassland,250548.441406250000000,3141.375416343214965
1666751.375000000000000,Grassland,Grassland,Grassland,2591936.378906250000000,8542.101551942980223
124374.516000000003260,Valley oak,Irrigated,Valley oak,193447.027343750000000,1712.579340913661099
487964.625000000000000,Irrigated,Irrigated,Valley oak,758900.339843750000000,4227.725279568639053
1276959.000000000000000,Saltbush,Irrigated,Saltbush,1985936.273437500000000,5516.180240531031814
30189762.000000000000000,Grassland,Irrigated,Grassland,46899368.261718750000000,67767.064275422715582
1559960.000000000000000,Irrigated,Irrigated,Grassland,2425820.835937500000000,8894.407116837895956
1282527.000000000000000,Irrigated,Irrigated,Grassland,1994608.656250000000000,7688.326101078717329
631417.625000000000000,Grassland,Grassland,Grassland,981971.480468750000000,4480.018774410982587
475967.375000000000000,Irrigated,Irrigated,Grassland,740192.582031250000000,4784.354811451117712
6723002.500000000000000,Grassland,Grassland,Grassland,10451025.035156250000000,18184.716672069651395
925356.312999999965541,Wetlands,Urban,Wetlands,1439092.343750000000000,7475.541318339845930
2123652.250000000000000,Irrigated,Irrigated,Grassland,3302508.765625000000000,11126.121651970213861
470703.156000000017229,Wetlands,Irrigated,Wetlands,731923.750000000000000,6258.444491598306740
103089.952999999994063,Grassland,Grassland,Grassland,160341.761718750000000,1921.141014292548107
305906.406000000017229,Grassland,Grassland,Grassland,475762.945312500000000,3502.195824234455813
146156.516000000003260,Grassland,Grassland,Grassland,227312.265625000000000,2619.697135428098591
513785.938000000023749,Grassland,Grassland,Grassland,799016.296875000000000,6445.299023607761228
487554.625000000000000,Saltbush,Saltbush,Saltbush,758186.101562500000000,6328.395371609762151
548260.812999999965541,Grassland,Grassland,Grassland,852649.789062500000000,4014.992824428008134
211229.546999999991385,Irrigated,Irrigated,Grassland,328514.796875000000000,2320.456651282957409
182986.905999999988126,Grassland,Irrigated,Grassland,284588.679687500000000,2266.261212768034966
313703.625000000000000,Valley oak,Irrigated,Valley oak,487861.722656250000000,3097.369738439059347
206178.858999999996740,Grassland,Irrigated,Grassland,320644.597656250000000,2909.589681150201613
324901.500000000000000,Valley oak,Irrigated,Valley oak,505236.597656250000000,6428.436693978714175
230107.812999999994645,Irrigated,Irrigated,Grassland,357856.203125000000000,2396.871926477641409
52343548.000000000000000,Grassland,Irrigated,Grassland,81293781.660156250000000,141846.554491006332682
165745.516000000003260,Grassland,Irrigated,Grassland,257764.085937500000000,2152.543174241340694
572531.937999999965541,Grassland,Irrigated,Grassland,890359.886718750000000,3880.214554457480517
367090.406000000017229,Valley oak,Irrigated,Valley oak,570837.382812500000000,3567.069809455834275
164087.000000000000000,Grassland,Irrigated,Grassland,255168.687500000000000,2722.393748250240606
490779.906000000017229,Wetlands,Urban,Wetlands,763177.175781250000000,7279.418118396677528
4657176.000000000000000,Valley oak,Irrigated,Valley oak,7240127.160156250000000,24930.752175934550905
178449.344000000011874,Grassland,Grassland,Grassland,277373.253906250000000,27986.709534872919903
114638.054999999993015,Valley oak,Irrigated,Valley oak,178274.316406250000000,3002.305591382000330
758775.625000000000000,Valley oak,Irrigated,Valley oak,1179923.964843750000000,5013.158386518153748
162230.780999999988126,Irrigated,Urban,Grassland,252284.671875000000000,2219.971675273939127
191170.671999999991385,Irrigated,Irrigated,Valley oak,297284.351562500000000,2517.832576381985746
253359.312999999994645,Valley oak,Irrigated,Valley oak,393999.062500000000000,2997.760502891734177
6314674.500000000000000,Grassland,Irrigated,Grassland,9816092.917968750000000,25629.318806443301582
317304.656000000017229,Grassland,Irrigated,Grassland,493416.199218750000000,3676.792720085369638
194099.578000000008615,Irrigated,Irrigated,Valley oak,301840.687500000000000,2271.084833941833494
682819.937999999965541,Irrigated,Irrigated,Valley oak,1061720.558593750000000,8830.533040988622815
160630.405999999988126,Irrigated,Irrigated,Valley oak,249777.761718750000000,3556.367817402192941
2946690.000000000000000,Wetlands,Wetlands,Wetlands,4577562.671875000000000,22473.443133916782244
217921.796999999991385,Grassland,Irrigated,Grassland,338803.625000000000000,5957.515107507849280
430002.563000000023749,Irrigated,Irrigated,Valley oak,668650.253906250000000,3361.828159439010506
489728.718999999982771,Wetlands,Urban,Wetlands,761497.781250000000000,3733.031540499110633
532468.687999999965541,Irrigated,Irrigated,Grassland,827972.250000000000000,4327.336597682483443
328658.593999999982771,Irrigated,Irrigated,Grassland,511055.593750000000000,2891.550513678560492
239094.921999999991385,Irrigated,Irrigated,Grassland,371799.898437500000000,2445.183795030789042
197712.578000000008615,Valley oak,Irrigated,Valley oak,307433.417968750000000,2867.643175596670517
186391.250000000000000,Valley oak,Irrigated,Valley oak,289819.539062500000000,2934.834863551818671
393328.343999999982771,Valley oak,Irrigated,Valley oak,611600.437500000000000,3879.667354569303825
124430.641000000003260,Grassland,Irrigated,Grassland,193491.125000000000000,2224.187056384106654
168412.780999999988126,Grassland,Irrigated,Grassland,261886.714843750000000,2062.502924012168933
2440919.000000000000000,Grassland,Grassland,Grassland,3794731.691406250000000,17211.784760010614264
221932.828000000008615,Irrigated,Irrigated,Grassland,345096.882812500000000,2301.067525519577430
151608.000000000000000,Irrigated,Irrigated,Grassland,235743.886718750000000,1979.859090276650704
272080.313000000023749,Irrigated,Irrigated,Grassland,423046.640625000000000,3320.290099452437971
157358.328000000008615,Irrigated,Irrigated,Valley oak,244684.226562500000000,2413.986052169819231
229500.828000000008615,Valley oak,Irrigated,Valley oak,356847.988281250000000,2891.528264049013160
119258.312999999994645,Valley oak,Irrigated,Valley oak,185440.597656250000000,1741.087811727818462
209581.812999999994645,Irrigated,Irrigated,Grassland,325867.589843750000000,7869.640412426766488
661323.750000000000000,Grassland,Irrigated,Grassland,1028166.277343750000000,9440.014571046835044
131866.108999999996740,Valley oak,Irrigated,Valley oak,205036.562500000000000,1925.567583301386094
116074.070000000006985,Valley oak,Irrigated,Valley oak,180478.257812500000000,1849.336765233127608
127804.710999999995693,Grassland,Irrigated,Grassland,198726.093750000000000,1784.041854882230382
1025309.062999999965541,Grassland,Irrigated,Grassland,1593896.472656250000000,9316.000371294314391
1234645.250000000000000,Grassland,Grassland,Grassland,1919537.785156250000000,5632.192899076646427
148579.062999999994645,Wetlands,Irrigated,Wetlands,231004.312500000000000,2543.435026148029010
302680.813000000023749,Wetlands,Irrigated,Wetlands,470586.917968750000000,4265.122744472914746
163097.250000000000000,Grassland,Irrigated,Grassland,253577.757812500000000,2544.649835355214691
144208.500000000000000,Wetlands,Wetlands,Wetlands,224218.019531250000000,1884.954151447648201
650977.312999999965541,Irrigated,Irrigated,Valley oak,1012091.148437500000000,4519.440329131738508
112487.710999999995693,Wetlands,Wetlands,Wetlands,174897.457031250000000,2541.295802203747371
448996.718999999982771,Valley oak,Irrigated,Valley oak,698075.023437500000000,4556.824452168538301
125378.679999999993015,Valley oak,Irrigated,Valley oak,194928.156250000000000,4829.753506962852043
1029794.625000000000000,Grassland,Grassland,Grassland,1600896.109375000000000,5890.155286945897387
100806.179999999993015,Grassland,Irrigated,Grassland,156732.964843750000000,2874.145424815032129
144504.030999999988126,Irrigated,Irrigated,Valley oak,224667.753906250000000,2528.432105935257823
228476.344000000011874,Grassland,Grassland,Grassland,355231.070312500000000,2598.858242297775632
